DEFINE
BS_ANTENNA|Support_Number|Cartoradio_Number|Lat|Lng|Height|Info_Addr|Info_Municipality|Ant_Number|Dest_Lat|Dest_Lng|Azimuth|AzimuthMin|AzimuthMax|MinFreq|MaxFreq
DELIMITER|Cartoradio_Number|Support_Lat|Support_Lng|Del_Lat|Del_Lng
CONTENT
BS_ANTENNA|2029816|1719943|48.12138888888889|-1.7113888888888888|-4.5|55 COURS KENNEDY|RENNES|5302808|48.121345311017514|-1.710890791539843|95.0|35.0|155.0|778.0|788.0
BS_ANTENNA|2029816|1719943|48.12138888888889|-1.7113888888888888|-4.5|55 COURS KENNEDY|RENNES|5302810|48.121345311017514|-1.710890791539843|95.0|35.0|155.0|723.0|733.0
BS_ANTENNA|2029816|1719943|48.12138888888889|-1.7113888888888888|-4.5|55 COURS KENNEDY|RENNES|5302810|48.121345311017514|-1.710890791539843|95.0|35.0|155.0|778.0|788.0
DELIMITER|1719943|48.12138888888889|-1.7113888888888888|48.36713450217559|-1.5393159579835751
DELIMITER|1719943|48.12138888888889|-1.7113888888888888|47.84949655277789|-1.584603410366679
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310949|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|1750.0|1765.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310949|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|1845.0|1860.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310949|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|2550.0|2570.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310949|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|2670.0|2690.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310951|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|1750.0|1765.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310951|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|1845.0|1860.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310951|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|2550.0|2570.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310951|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|2670.0|2690.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310951|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|778.0|788.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310951|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|723.0|733.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310949|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|778.0|788.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310949|48.12138888888889|-1.7036666666666667|90.0|0.0|180.0|723.0|733.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310953|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|778.0|788.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310953|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|723.0|733.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310955|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|2670.0|2690.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310953|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|2670.0|2690.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310955|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|1845.0|1860.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310955|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|1750.0|1765.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310955|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|723.0|733.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310953|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|2550.0|2570.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310953|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|1845.0|1860.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310953|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|1750.0|1765.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310955|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|2550.0|2570.0
BS_ANTENNA|2029822|1719944|48.12138888888889|-1.7041666666666666|-2.5|5 PLACE RECTEUR HENRI LE MOAL|RENNES|5310955|48.12138888888889|-1.7046666666666666|270.0|180.0|360.0|778.0|788.0
DELIMITER|1719944|48.12138888888889|-1.7041666666666666|48.421388888888885|-1.7041666666666666
DELIMITER|1719944|48.12138888888889|-1.7041666666666666|47.82138888888889|-1.7041666666666666
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310957|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|1750.0|1765.0
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310957|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|1845.0|1860.0
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310957|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|2550.0|2570.0
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310957|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|2670.0|2690.0
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310959|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|1750.0|1765.0
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310959|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|1845.0|1860.0
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310959|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|2550.0|2570.0
BS_ANTENNA|2029828|1719946|48.11972222222222|-1.6891666666666667|-18.0|26 RUE JEAN OGEE|RENNES|5310959|48.12019775048037|-1.6893211751638542|342.0|282.0|402.0|2670.0|2690.0
DELIMITER|1719946|48.11972222222222|-1.6891666666666667|48.18209572946755|-1.9826109468868085
DELIMITER|1719946|48.11972222222222|-1.6891666666666667|48.34266566986544|-1.488427484759009
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310961|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|1750.0|1765.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310961|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|1845.0|1860.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310961|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|2550.0|2570.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310961|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|2670.0|2690.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310963|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|1750.0|1765.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310963|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|1845.0|1860.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310963|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|2550.0|2570.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310963|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|2670.0|2690.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310963|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|778.0|788.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310963|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|723.0|733.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310961|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|778.0|788.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310961|48.11773416175071|-1.6873947555562183|130.0|40.0|220.0|723.0|733.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310965|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|778.0|788.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310965|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|723.0|733.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310967|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|2670.0|2690.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310965|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|2670.0|2690.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310967|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|1845.0|1860.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310967|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|1750.0|1765.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310967|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|723.0|733.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310965|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|2550.0|2570.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310965|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|1845.0|1860.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-14.5|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310965|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|1750.0|1765.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310967|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|2550.0|2570.0
BS_ANTENNA|2029834|1719945|48.11805555555556|-1.6877777777777778|-15.0|20 RUE DU CARDINAL PAUL GOUYON|RENNES|5310967|48.1183769493604|-1.6881607999993373|310.0|220.0|400.0|778.0|788.0
DELIMITER|1719945|48.11805555555556|-1.6877777777777778|48.34786888849125|-1.494941494871816
DELIMITER|1719945|48.11805555555556|-1.6877777777777778|47.888242222619866|-1.8806140606837396
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312839|48.1141230506396|-1.680172533333996|130.0|45.0|135.0|1750.0|1765.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312839|48.1141230506396|-1.680172533333996|130.0|45.0|135.0|1845.0|1860.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312839|48.1141230506396|-1.680172533333996|130.0|45.0|135.0|2550.0|2570.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312839|48.1141230506396|-1.680172533333996|130.0|45.0|135.0|2670.0|2690.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312839|48.1141230506396|-1.680172533333996|130.0|45.0|135.0|778.0|788.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312839|48.1141230506396|-1.680172533333996|130.0|45.0|135.0|723.0|733.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312841|48.11406142222288|-1.6802341617507124|140.0|135.0|230.0|1750.0|1765.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312841|48.11406142222288|-1.6802341617507124|140.0|135.0|230.0|1845.0|1860.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312841|48.11406142222288|-1.6802341617507124|140.0|135.0|230.0|2550.0|2570.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312841|48.11406142222288|-1.6802341617507124|140.0|135.0|230.0|2670.0|2690.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312841|48.11406142222288|-1.6802341617507124|140.0|135.0|230.0|778.0|788.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312841|48.11406142222288|-1.6802341617507124|140.0|135.0|230.0|723.0|733.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312843|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|778.0|788.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312843|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|723.0|733.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312845|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|2670.0|2690.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312843|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|2670.0|2690.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312845|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|1845.0|1860.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312845|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|1750.0|1765.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312845|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|723.0|733.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312843|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|2550.0|2570.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312843|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|1845.0|1860.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312843|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|1750.0|1765.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312845|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|2550.0|2570.0
BS_ANTENNA|2029840|1719947|48.114444444444445|-1.6805555555555556|-17.0|20 PLACE SAINT ANNE|RENNES|5312845|48.11482746666601|-1.6808769493603988|320.0|230.0|405.0|778.0|788.0
DELIMITER|1719947|48.114444444444445|-1.6805555555555556|48.32657647880041|-1.4684235211995913
DELIMITER|1719947|48.114444444444445|-1.6805555555555556|47.90231241008848|-1.4684235211995913
DELIMITER|1719947|48.114444444444445|-1.6805555555555556|47.92160816153848|-1.9103688884912489
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312847|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|1750.0|1765.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312847|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|1845.0|1860.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312847|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|2550.0|2570.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312847|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|2670.0|2690.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312849|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|1750.0|1765.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312849|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|1845.0|1860.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312849|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|2550.0|2570.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312849|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|2670.0|2690.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312849|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|778.0|788.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312849|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|723.0|733.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312847|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|778.0|788.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312847|48.110221917635734|-1.6791492169183155|2.0|-88.0|92.0|723.0|733.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312851|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|778.0|788.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312851|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|723.0|733.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312853|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|2670.0|2690.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312851|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|2670.0|2690.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312853|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|1845.0|1860.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312853|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|1750.0|1765.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312853|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|723.0|733.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312851|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|2550.0|2570.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312851|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|1845.0|1860.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.0|1 B PLACE DE LA REPUBLIQUE|RENNES|5312851|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|1750.0|1765.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312853|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|2550.0|2570.0
BS_ANTENNA|2029846|1719948|48.109722222222224|-1.6791666666666667|-14.5|1 B PLACE DE LA REPUBLIQUE|RENNES|5312853|48.109222526808715|-1.6791841164150179|182.0|92.0|272.0|778.0|788.0
DELIMITER|1719948|48.109722222222224|-1.6791666666666667|48.12019207123298|-1.9789839147723955
DELIMITER|1719948|48.109722222222224|-1.6791666666666667|48.09925237321147|-1.3793494185609378
BS_ANTENNA|2029852|1719949|48.105555555555554|-1.6769444444444446|-13.5|2 COURS DES ALLIES|RENNES|5312855|48.105409369703196|-1.676466292066463|107.0|17.0|197.0|1750.0|1765.0
BS_ANTENNA|2029852|1719949|48.105555555555554|-1.6769444444444446|-13.5|2 COURS DES ALLIES|RENNES|5312855|48.105409369703196|-1.676466292066463|107.0|17.0|197.0|1845.0|1860.0
BS_ANTENNA|2029852|1719949|48.105555555555554|-1.6769444444444446|-13.5|2 COURS DES ALLIES|RENNES|5312855|48.105409369703196|-1.676466292066463|107.0|17.0|197.0|2550.0|2570.0
BS_ANTENNA|2029852|1719949|48.105555555555554|-1.6769444444444446|-13.5|2 COURS DES ALLIES|RENNES|5312855|48.105409369703196|-1.676466292066463|107.0|17.0|197.0|2670.0|2690.0
